CHATHAM VALLEY,2787,WHITE
CHATSBURY,2580,
CHATSWOOD,2057,RED
CHATSWOOD,2067,RED
CHATSWOOD WEST,2067,RED
CHATSWORTH,2469,RED
CHATSWORTH,3379,WHITE
CHATSWORTH,4570,WHITE
CHEEPIE,4475,GREY
CHEERO POINT,2083,WHITE
CHELMER,4068,
CHELMSFORD,4606,WHITE
CHELONA,4740,RED
CHELSEA,3196,ORANGE
CHELSEA HEIGHTS,3196,ORANGE
CHELTENHAM,2119,RED
CHELTENHAM,3192,ORANGE
CHELTENHAM,4627,WHITE
CHELTENHAM,5014,GREEN
CHELTENHAM EAST,3192,ORANGE
CHELTENHAM NORTH,3192,ORANGE
CHEPSTOWE,3351,WHITE
CHERBOURG,4605,WHITE
CHERMSIDE,4032,
CHERMSIDE BC,4032,
CHERMSIDE CENTRE,4032,
CHERMSIDE SOUTH,4032,
CHERMSIDE WEST,4032,
CHEROKEE,3434,WHITE
CHERRILONG,3874,WHITE
CHERRY CREEK,4306,WHITE
CHERRY GARDENS,5157,WHITE
CHERRY GULLY,4370,WHITE
CHERRY TREE HILL,2360,WHITE
CHERRY TREE POOL,6395,GREY
CHERRYBROOK,2126,RED
CHERRYPOOL,3401,WHITE
CHERRYVILLE,5134,WHITE
CHERWELL,4660,WHITE
CHESHUNT,3678,WHITE
CHESHUNT SOUTH,3678,WHITE
CHESNEY VALE,3725,WHITE
CHESTER HILL,2162,RED
CHETWYND,3312,WHITE
CHEVALLUM,4555,
CHEVRON ISLAND,4217,
CHEWKO,4880,GREY
CHEWTON,3451,ORANGE
CHEWTON BUSHLANDS,3451,ORANGE
CHEYNES,6328,GREY
CHICHESTER,2420,WHITE
CHICHESTER,6751,GREY
CHIDLOW,6556,GREY
CHIFLEY,2036,RED
CHIFLEY,2606,ORANGE
CHIGWELL,7011,GREEN
CHILCOTTS CREEK,2339,WHITE
CHILCOTTS GRASS,2480,RED
CHILDERS,3824,WHITE
CHILDERS,4660,RED
CHILLA WELL,872,
CHILLAGOE,4871,GREY
CHILLINGHAM,2484,WHITE
CHILLINGOLLAH,3585,WHITE
CHILPENUNDA,5660,GREY
CHILTERN,3683,ORANGE
CHILTERN VALLEY,3683,WHITE
CHINAMAN WELLS,5573,WHITE
CHINANGIN,3544,WHITE
CHINBINGINA,5680,GREY
CHINCHILLA,4413,WHITE
CHINDERAH,2487,
CHINGHEE CREEK,4285,WHITE
CHINKAPOOK,3546,WHITE
CHINNOCK,2550,WHITE
CHINTIN,3756,WHITE
CHIPPENDALE,2008,RED
CHIPPING NORTON,2170,RED
CHIRN PARK,4215,
CHIRNSIDE,4723,GREY
CHIRNSIDE PARK,3116,ORANGE
CHIRRIP,3525,
CHISHOLM,2322,RED
CHISHOLM,2905,ORANGE
CHISWICK,2046,RED
CHITTAWAY BAY,2261,RED
CHITTAWAY POINT,2261,RED
CHITTERING,6084,WHITE
CHOCOLYN,3260,WHITE
CHORREGON,4730,GREY
CHOWAN CREEK,2484,WHITE
CHOWERUP,6244,GREY
CHRISTIE DOWNS,5164,GREEN
CHRISTIES,3962,WHITE
CHRISTIES BEACH,5165,GREEN
CHRISTIES BEACH NORTH,5165,GREEN
CHRISTMAS CREEK,4285,WHITE
CHRISTMAS HILLS,3775,WHITE
CHRISTMAS HILLS,7330,WHITE
CHRISTMAS ISLAND,6798,
CHUDLEIGH,7304,WHITE
CHULLORA,2190,RED
CHUM CREEK,3777,WHITE
CHURCH POINT,2105,RED
CHURCHABLE,4311,WHITE
CHURCHILL,3842,WHITE
CHURCHILL,4305,
CHURCHILL ISLAND,3925,WHITE
CHURCHLANDS,6018,WHITE
CHUTE,3373,WHITE
CHUWAR,4306,
CICCONE,870,GREY
CINNABAR,4600,WHITE
CITY,2601,ORANGE
CITY BEACH,6015,WHITE
CITY DELIVERY CENTRE,6000,WHITE
CITY EAST,4002,
CITY WEST CAMPUS,5000,GREEN
CIVIC SQUARE,2608,ORANGE
CLACKLINE,6564,GREY
CLAGIRABA,4211,
CLAIRVIEW,4741,GREY
CLANDULLA,2848,WHITE
CLAPHAM,5062,GREEN
CLARA CREEK,4468,GREY
CLARAVALE,822,
CLARAVILLE,4871,GREY
CLARE,2711,GREY
CLARE,4807,WHITE
CLARE,5453,WHITE
CLAREDALE,4807,WHITE
CLAREMONT,6010,WHITE
CLAREMONT,6910,WHITE
CLAREMONT,7011,GREEN
CLAREMONT MEADOWS,2747,RED
CLAREMONT NORTH,6010,WHITE
CLARENCE,2790,WHITE
CLARENCE GARDENS,5039,GREEN
CLARENCE PARK,5034,GREEN
CLARENCE POINT,7270,WHITE
CLARENCE TOWN,2321,WHITE
CLARENDON,2756,RED
CLARENDON,3352,WHITE
CLARENDON,4311,WHITE
CLARENDON,5157,WHITE
CLARENDON VALE,7019,GREEN
CLARENZA,2460,RED
CLARETOWN,3352,WHITE
CLAREVILLE,2107,RED
CLARINDA,3169,ORANGE
CLARKE CREEK,4705,WHITE
CLARKEFIELD,3430,WHITE
CLARKES HILL,3352,WHITE
CLARKSON,6030,WHITE
CLAUDE ROAD,7306,WHITE
CLAVERTON,4471,GREY
CLAY WELLS,5280,WHITE
CLAYFIELD,4011,
CLAYMORE,2559,RED
CLAYPANS,5238,WHITE
CLAYTON,3168,ORANGE
CLAYTON,5256,WHITE
CLAYTON BAY,5256,
CLAYTON SOUTH,3169,ORANGE
CLEAR CREEK,2795,WHITE
CLEAR ISLAND WATERS,4226,
CLEAR LAKE,3409,WHITE
CLEAR MOUNTAIN,4500,WHITE
CLEAR RANGE,2620,WHITE
CLEARFIELD,2469,WHITE
CLEARVIEW,5085,GREEN
CLEARY,6472,GREY
CLEAVERVILLE,6714,GREY
CLELAND,5152,WHITE
CLEMANT,4816,ORANGE
CLEMATIS,3782,WHITE
CLEMENTS GAP,5523,WHITE
CLEMTON PARK,2206,RED
CLERGATE,2800,WHITE
CLERMONT,4721,WHITE
CLEVE,5640,WHITE
CLEVELAND,2530,ORANGE
CLEVELAND,4163,
CLEVELAND,7211,WHITE
CLEVELAND DC,4163,
CLIFDEN,2460,WHITE
CLIFFORD,4427,WHITE
CLIFFORD GARDENS,4350,
CLIFTLEIGH,2321,RED
CLIFTON,2515,ORANGE
CLIFTON,4361,
CLIFTON,6211,GREY
CLIFTON BEACH,4879,ORANGE
CLIFTON BEACH,7020,WHITE
CLIFTON CREEK,3875,WHITE
CLIFTON GROVE,2800,WHITE
CLIFTON HILL,3068,ORANGE
CLIFTON SPRINGS,3222,ORANGE
CLINTON,4680,RED
CLINTON,5570,WHITE
CLINTON CENTRE,5570,WHITE
CLINTONVALE,4370,
CLOISTERS SQUARE,6850,WHITE
CLOISTERS SQUARE PO,6850,WHITE
CLONBINANE,3658,WHITE
CLONCURRY,4824,GREY
CLONTARF,2093,RED
CLONTARF,4019,
CLONTARF,4357,WHITE
CLONTARF BEACH,4019,
CLONTARF DC,4019,
CLOSEBURN,4520,WHITE
CLOTHIERS CREEK,2484,
CLOUDS CREEK,2453,WHITE
CLOVASS,2480,RED
CLOVELLY,2031,RED
CLOVELLY PARK,5042,GREEN
CLOVELLY WEST,2031,RED
CLOVER FLAT,3315,WHITE
CLOVERDALE,6105,WHITE
CLOVERDALE,6985,WHITE
CLOVERLEA,3822,WHITE
CLOYNA,4605,WHITE
CLUAN,7303,WHITE
CLUB TERRACE,3889,WHITE
CLUDEN,4811,ORANGE
CLUMBER,4309,WHITE
CLUNES,2480,RED
CLUNES,3370,
CLYBUCCA,2440,GREEN
CLYDE,2142,RED
CLYDE,3978,WHITE
CLYDE NORTH,3978,WHITE
CLYDEBANK,3851,WHITE
CLYDESDALE,2330,WHITE
CLYDESDALE,3461,WHITE
COADS TANK,2646,WHITE
COAL CREEK,4312,WHITE
COAL POINT,2283,RED
COALBANK,4352,
COALCLIFF,2508,ORANGE
COALDALE,2460,WHITE
COALFALLS,4305,
COALSTOUN LAKES,4621,WHITE
COALVILLE,3825,WHITE
COASTERS RETREAT,2108,WHITE
COATESVILLE,3165,
COBAINS,3851,WHITE
COBAKI,2486,WHITE
COBAKI LAKES,2486,WHITE
COBAR,2835,GREY
COBAR PARK,2790,WHITE
COBARGO,2550,WHITE
COBARK,2422,WHITE
COBAW,3442,WHITE
COBBADAH,2347,WHITE
COBBANNAH,3862,WHITE
COBBERAS,3900,WHITE
COBBITTY,2570,WHITE
COBBS HILL,4605,WHITE
COBDEN,3266,WHITE
COBDOGLA,5346,WHITE
COBLININE,6317,GREY
COBOURG,822,
COBRABALL,4703,WHITE
COBRAM,3644,WHITE
COBRAM EAST,3644,WHITE
COBRAMUNGA,2732,WHITE
COBRICO,3266,WHITE
COBUNGRA,3898,WHITE
COBURG,3058,ORANGE
COBURG NORTH,3058,ORANGE
COBURN,6532,GREY
COCAMBA,3546,WHITE
COCATA,5654,GREY
COCHRANES CREEK,3475,WHITE
COCKALEECHIE,5631,WHITE
COCKATOO,3781,WHITE
COCKATOO,4419,WHITE
COCKATOO VALLEY,5351,GREEN
COCKBURN,5440,GREY
COCKBURN CENTRAL,6164,WHITE
COCKLEBIDDY,6443,GREY
COCKWHY,2539,WHITE
COCONUT GROVE,810,GREY
COCONUT ISLAND,4875,GREY
COCONUTS,4860,WHITE
COCOROC,3030,WHITE
CODJATOTINE,6308,GREY
CODRINGTON,2471,WHITE
CODRINGTON,3285,WHITE
COEN,4892,
COES CREEK,4560,
COFFEE CAMP,2480,WHITE
COFFIN BAY,5607,GREY
COFFS HARBOUR,2450,RED
COFFS HARBOUR JETTY,2450,RED
COFFS HARBOUR PLAZA,2450,RED
COGGAN,2849,WHITE
COGHILLS CREEK,3364,WHITE
COGRA BAY,2083,WHITE
COHUNA,3568,WHITE
COILA,2537,WHITE
COIMADAI,3340,WHITE
COKUM,3542,WHITE
COLAC,3250,ORANGE
COLAC COLAC,3707,WHITE
COLAC EAST,3250,ORANGE
COLAC WEST,3250,ORANGE
COLBINABBIN,3559,ORANGE
COLBROOK,3342,WHITE
COLD HARBOUR,6302,GREY
COLDSTREAM,2462,RED
COLDSTREAM,3770,WHITE
COLEAMBALLY,2707,WHITE
COLEBATCH,5266,WHITE
COLEBEE,2761,RED
COLEBROOK,7027,WHITE
COLEDALE,2515,ORANGE
COLERAINE,3315,WHITE
COLES,5272,WHITE
COLES BAY,7215,WHITE
COLES CREEK,4570,WHITE
COLEVALE,4808,WHITE
COLEYVILLE,4307,WHITE
COLIGNAN,3494,WHITE
COLINROOBIE,2700,WHITE
COLINTON,2626,WHITE
COLINTON,4306,WHITE
COLLANILLING,6315,GREY
COLLARENEBRI,2833,WHITE
COLLAROY,2097,RED
COLLAROY,4707,WHITE
COLLAROY BEACH,2097,RED
COLLAROY PLATEAU,2097,RED
COLLAROY PLATEAU WEST,2097,RED
COLLECTOR,2581,WHITE
COLLEGE GROVE,6230,WHITE
COLLEGE PARK,5069,GREEN
COLLEGE VIEW,4343,
COLLENDINA,2646,WHITE
COLLERINA,2839,
COLLETT CREEK,822,
COLLEY,5671,GREY
COLLIE,2827,WHITE
COLLIE,6225,GREY
COLLIE BURN,6225,WHITE
COLLINGULLIE,2650,WHITE
COLLINGWOOD,2850,WHITE
COLLINGWOOD,3066,ORANGE
COLLINGWOOD HEIGHTS,6330,GREY
COLLINGWOOD NORTH,3066,ORANGE
COLLINGWOOD PARK,4301,
COLLINGWOOD PARK,6330,GREY
COLLINS,6260,GREY
COLLINS CREEK,2474,WHITE
COLLINS STREET WEST,8007,ORANGE
COLLINSFIELD,5555,WHITE
COLLINSVALE,7012,WHITE
COLLINSVILLE,4804,WHITE
COLLINSVILLE,5418,WHITE
COLLINSWOOD,5081,GREEN
COLLIVER,3630,WHITE
COLLOMBATTI,2440,WHITE
COLLUM COLLUM,2460,WHITE
COLLY BLUE,2343,WHITE
COLO,2756,WHITE
COLO,2795,WHITE
COLO HEIGHTS,2756,WHITE
COLO VALE,2575,ORANGE
COLONEL LIGHT GARDENS,5041,GREEN
COLONGRA,2262,RED
COLOSSEUM,4677,WHITE
COLTON,5670,GREY
COLUMBIA,4820,ORANGE
COLUMBOOLA,4415,WHITE
COLYTON,2760,RED
COMARA,2440,WHITE
COMAUM,5277,WHITE
COMBANING,2666,WHITE
COMBARA,2829,WHITE
COMBERTON,2540,ORANGE
COMBIENBAR,3889,WHITE
COMBO,2330,WHITE
COMBOYNE,2429,WHITE
COME BY CHANCE,2832,WHITE
COMERONG ISLAND,2540,WHITE
COMET,4702,WHITE
COMMISSARIAT POINT,5710,WHITE
COMMISSIONERS CREEK,2484,WHITE
COMMISSIONERS FLAT,4514,WHITE
COMMODINE,6311,GREY
COMO,2226,RED
COMO,4571,WHITE
COMO,6152,WHITE
COMO,6952,WHITE
COMOBELLA,2820,WHITE
COMOON LOOP,4858,WHITE
COMPTON,5291,WHITE
CONA CREEK,4722,GREY
CONARA,7211,WHITE
CONARGO,2710,WHITE
CONCONGELLA,3381,WHITE
CONCONGELLA,3384,
CONCORD,2137,RED
CONCORD WEST,2138,RED
CONCORDIA,5118,GREEN
CONDAH,3303,WHITE
CONDAH SWAMP,3286,WHITE
CONDAMINE,4416,WHITE
CONDAMINE FARMS,4357,WHITE
CONDAMINE PLAINS,4352,
CONDELL PARK,2200,RED
CONDER,2906,ORANGE
CONDINGUP,6450,GREY
CONDOBOLIN,2877,WHITE
CONDON,4815,ORANGE
CONDONG,2484,
CONDOWIE,5464,WHITE
CONEAC,2422,WHITE
CONGARINNI,2447,WHITE
CONGARINNI NORTH,2447,WHITE
CONGEWAI,2325,
CONGO,2537,WHITE
CONGUPNA,3633,WHITE
CONIMBIA,2829,WHITE
CONINGHAM,7054,GREEN
CONINGSBY,4740,RED
CONISTON,2500,ORANGE
CONJOLA,2539,WHITE
CONJOLA PARK,2539,WHITE
CONJUBOY,4871,WHITE
CONMURRA,5272,WHITE
CONNELLAN,870,GREY
CONNELLS POINT,2221,RED
CONNELLYS MARSH,7173,WHITE
CONNEWARRE,3227,ORANGE
CONNEWIRRICOO,3318,WHITE
CONNOLLY,6027,WHITE
CONOBLE,2878,WHITE
CONONDALE,4552,WHITE
CONSTITUTION HILL,2145,RED
CONSUELO,4702,GREY
CONTINE,6311,GREY
CONWAY,4800,GREY
CONWAY BEACH,4800,RED
COOBA,2663,WHITE
COOBER PEDY,5723,GREY
COOBOWIE,5583,WHITE
COOCHIEMUDLO ISLAND,4184,WHITE
COOCHIN,4310,WHITE
COOCHIN CREEK,4519,WHITE
COODANUP,6210,GREY
COOEE,7320,GREEN
COOEE BAY,4703,RED
COOEEIMBARDI,4313,WHITE
COOGEE,2034,RED
COOGEE,6166,WHITE
COOJAR,3315,WHITE
COOK,2614,ORANGE
COOK,5710,GREY
COOKAMIDGERA,2870,WHITE
COOKARDINIA,2650,WHITE
COOKE PLAINS,5261,WHITE
COOKERNUP,6220,WHITE
COOKS GAP,2850,ORANGE
COOKS HILL,2300,RED
COOKS MYALLS,2870,WHITE
COOKTOWN,4895,GREY
COOLABAH,2831,WHITE
COOLABINE,4574,WHITE
COOLABUNIA,4610,WHITE
COOLAC,2727,GREY
COOLADAR HILL,6638,GREY
COOLADDI,4479,GREY
COOLAGOLITE,2550,WHITE
COOLAH,2843,WHITE
COOLALINGA,835,GREY
COOLALINGA,839,
COOLAMON,2701,WHITE
COOLANA,4311,
COOLANESS,2470,WHITE
COOLANGATTA,2535,ORANGE
COOLANGATTA,4225,
COOLANGUBRA,2550,WHITE
COOLAROO,3048,ORANGE
COOLATAI,2402,WHITE
COOLBAGGIE,2830,WHITE
COOLBELLUP,6163,WHITE
COOLBIE,4850,GREY
COOLBINIA,6050,WHITE
COOLCALALAYA,6532,GREY
COOLCHA,5238,WHITE
COOLEYS CREEK,2729,WHITE
COOLGARDIE,2478,WHITE
COOLGARDIE,6429,GREY
COOLILLIE,5670,GREY
COOLJARLOO,6507,WHITE
COOLMUNDA,4387,WHITE
COOLONGOLOOK,2423,WHITE
COOLOOLA,4580,
COOLOOLA COVE,4580,WHITE
COOLOOLABIN,4560,WHITE
COOLOONGUP,6168,WHITE
COOLRINGDON,2630,WHITE
COOLTONG,5341,WHITE
COOLUM BEACH,4573,
COOLUMBOOKA,2632,WHITE
COOLUMBURRA,2622,WHITE
COOLUP,6214,WHITE
COOMA,2630,WHITE
COOMA,3616,WHITE
COOMA NORTH,2630,RED
COOMALBIDGUP,6450,GREY
COOMALIE CREEK,822,
COOMANDOOK,5261,WHITE
COOMBA BAY,2428,WHITE
COOMBA PARK,2428,WHITE
COOMBABAH,4216,
COOMBADJHA,2460,WHITE
COOMBE,5267,WHITE
COOMBELL,2470,WHITE
COOMBERDALE,6512,GREY
COOMBOONA,3629,ORANGE
COOMBS,2611,
COOMEALLA,2717,
COOMERA,4209,
COOMINGLAH,4630,WHITE
COOMINGLAH FOREST,4630,WHITE
COOMINYA,4311,ORANGE
COOMOO,4702,GREY
COOMOO COOMOO,2343,WHITE
COOMOORA,3461,WHITE
COOMOOROO,5431,WHITE
COOMRITH,4422,WHITE
COOMUNGA,5607,GREY
COONABARABRAN,2357,WHITE
COONABIDGEE,6503,WHITE
COONALPYN,5265,WHITE
COONAMBLE,2829,WHITE
COONAMBULA,4626,WHITE
COONAMIA,5540,WHITE
COONARR,4670,WHITE
COONAWARRA,820,GREY
COONAWARRA,5263,WHITE
COONDLE,6566,GREY
COONDOO,4570,WHITE
COONGBAR,2469,WHITE
COONGOOLA,4490,GREY
COONGULLA,3860,WHITE
COONONG,2645,WHITE
COONOOER BRIDGE,3477,
COONOOER BRIDGE,3478,WHITE
COONOOER WEST,3477,
COONOOER WEST,3478,WHITE
COOPERABUNG,2441,WHITE
COOPERNOOK,2426,RED
COOPERS CREEK,3825,WHITE
COOPERS CREEK,5731,GREY
COOPERS GULLY,2550,WHITE
COOPERS PLAINS,4108,
COOPERS SHOOT,2479,WHITE
COOPLACURRIPA,2424,WHITE
COORABELL,2479,WHITE
COORABIE,5690,GREY
COORADA,4420,WHITE
COORAN,4569,WHITE
COORANBONG,2265,RED
COORIEMUNGLE,3268,WHITE
COOROIBAH,4565,WHITE
COORONG,5264,WHITE
COOROO LANDS,4860,WHITE
COOROOMAN,4702,GREY
COOROW,6515,GREY
COOROY,4563,
COOROY MOUNTAIN,4563,
COORPAROO,4151,
COORPAROO BC,4151,
COORPAROO DC,4151,
COORUMBA,4860,WHITE
COORUMBENE,4702,GREY
COOTAMUNDRA,2590,WHITE
COOTHARABA,4565,WHITE
COOTRA,5650,GREY
COOTRALANTRA,2628,WHITE
COOWONGA,4702,GREY
COOYA BEACH,4873,WHITE
COOYA POOYA,6714,GREY
COOYAL,2850,WHITE
COOYAR,4402,WHITE
COPACABANA,2251,RED
COPE,2852,WHITE
COPE COPE,3480,WHITE
COPELAND,2422,WHITE
COPETON,2360,WHITE
COPEVILLE,5308,WHITE
COPI HOLLOW,2879,GREY
COPLEY,5732,GREY
COPLEY,6562,GREY
COPMANHURST,2460,WHITE
COPPABELLA,2644,WHITE
COPPABELLA,4741,WHITE
COPPER HILL,2866,WHITE
COPPERHANNIA,2795,WHITE
COPPING,7174,WHITE
COQUETTE POINT,4860,ORANGE
CORA LYNN,3814,WHITE
CORACK,3480,WHITE
CORACK EAST,3480,WHITE
CORAGULAC,3249,WHITE
CORAKI,2471,RED
CORAL BANK,3691,WHITE
CORAL BAY,6701,GREY
CORAL COVE,4670,RED
CORALIE,4871,WHITE
CORALVILLE,2443,WHITE
CORAMBA,2450,WHITE
CORANG,2622,WHITE
CORANGULA,2440,WHITE
CORBIE HILL,2705,WHITE
CORDALBA,4660,RED
CORDEAUX,2526,ORANGE
CORDEAUX HEIGHTS,2526,ORANGE
CORDELIA,4850,ORANGE
CORDERING,6393,GREY
CORDILLO DOWNS,5731,GREY
COREE,2611,
COREE,2710,WHITE
COREE SOUTH,2716,WHITE
COREEN,2646,WHITE
CORELLA,4570,WHITE
CORFIELD,4733,GREY
CORINDA,4075,
CORINDHAP,3352,WHITE
CORINDI BEACH,2456,RED
CORINELLA,2871,WHITE
CORINELLA,3984,WHITE
CORINGA,4621,WHITE
CORINNA,7321,WHITE
CORINTHIA,6426,GREY
CORIO,3214,ORANGE
CORLETTE,2315,RED
CORNALLA,2710,WHITE
CORNDALE,2480,WHITE
CORNDALE,3311,WHITE
CORNDALE,4610,WHITE
CORNELIA CREEK,3622,ORANGE
CORNELLA,3551,ORANGE
CORNEY TOWN,2790,WHITE
CORNISHTOWN,3683,WHITE
CORNUBIA,4130,
CORNWALL,4455,WHITE
CORNWALL,7215,WHITE
CORNWALLIS,2756,WHITE
CORNY POINT,5575,WHITE
COROBIMILLA,2700,WHITE
COROMANDEL EAST,5157,WHITE
COROMANDEL VALLEY,5051,GREEN
CORONET BAY,3984,WHITE
COROP,3559,ORANGE
COROP WEST,3558,ORANGE
COROROOKE,3254,WHITE
COROWA,2646,ORANGE
CORRABARE,2325,WHITE
CORRIGIN,6375,GREY
CORRIMAL,2518,ORANGE
CORRIMAL EAST,2518,ORANGE
CORRINGLE,3888,WHITE
CORRONG,2711,GREY
CORROWONG,2633,WHITE
CORRYONG,3707,WHITE
CORTLINYE,5641,GREY
CORUNNA,2546,WHITE
CORUNNUN,3249,WHITE
COSGROVE,3631,WHITE
COSGROVE,4818,ORANGE
COSGROVE SOUTH,3631,WHITE
COSMO NEWBERY,6440,GREY
COSSACK,850,
COSSACK,6720,GREY
COSTELLO,872,
COSTERFIELD,3523,WHITE
COTHAM,3101,
COTSWOLD,3465,WHITE
COTSWOLD HILLS,4350,
COTTAGE POINT,2084,WHITE
COTTAWALLA,2583,WHITE
COTTESLOE,6011,WHITE
COTTESLOE,6911,WHITE
COTTLES BRIDGE,3099,WHITE
COTTON TREE,4558,
COTTONVALE,4375,
COUCH BEACH,5575,WHITE
COUGAL,2474,WHITE
COULSON,4310,WHITE
COULTA,5607,GREY
COUNTEGANY,2630,WHITE
COURABYRA,2653,WHITE
COURADDA,2390,WHITE
COURAGAGO,2720,WHITE
COURIDJAH,2571,ORANGE
COURTENAY,6288,GREY
COUTA ROCKS,7330,WHITE
COUTTS CROSSING,2460,WHITE
COVERTY,4613,WHITE
COW BAY,4873,WHITE
COW FLAT,2795,WHITE
COWA,3862,WHITE
COWABBIE,2652,
COWABBIE,2663,WHITE
COWALELLUP,6336,GREY
COWALLA,6503,WHITE
COWAN,2081,WHITE
COWAN COWAN,4025,WHITE
COWANDILLA,5033,GREEN
COWANGIE,3506,WHITE
COWARAMUP,6284,WHITE
COWCOWING,6485,GREY
COWELL,5602,WHITE
COWES,3922,WHITE
COWIRRA,5238,WHITE
COWLEY,4871,WHITE
COWLEY BEACH,4871,WHITE
COWLEY CREEK,4871,WHITE
COWLEYS CREEK,3268,WHITE
COWPER,2460,RED
COWRA,2794,WHITE
COWRIE POINT,7321,WHITE
COWWARR,3857,WHITE
COX PENINSULA,822,GREY
COXS CREEK,2849,WHITE
COXS CROWN,2849,WHITE
COYRECUP,6317,GREY
CRABBES CREEK,2483,WHITE
CRABTREE,7109,WHITE
CRACE,2911,ORANGE
CRACKENBACK,2627,WHITE
CRACOW,4719,WHITE
CRADLE MOUNTAIN,7306,WHITE
CRADOC,7109,WHITE
CRADOCK,5432,WHITE
CRAFERS,5152,WHITE
CRAFERS WEST,5152,WHITE
CRAIGBURN FARM,5051,GREEN
CRAIGIE,2632,WHITE
CRAIGIE,3465,WHITE
CRAIGIE,6025,WHITE
CRAIGIEBURN,3064,ORANGE
CRAIGLIE,4877,ORANGE
CRAIGMORE,5114,GREEN
CRAIGNISH,4655,RED
CRAMPHORNE,6420,GREY
CRAMPS BAY,7030,WHITE
CRANBOURNE,3977,ORANGE
CRANBOURNE EAST,3977,ORANGE
CRANBOURNE NORTH,3977,ORANGE
CRANBOURNE SOUTH,3977,ORANGE
CRANBOURNE WEST,3977,ORANGE
CRANBROOK,4814,ORANGE
CRANBROOK,6321,GREY
CRANBROOK,7190,WHITE
CRANEBROOK,2749,RED
CRANGAN BAY,2259,RED
CRANLEY,4350,
CRAVEN,2422,
CRAVEN PLATEAU,2422,WHITE
CRAWFORD,4610,WHITE
CRAWFORD RIVER,2423,WHITE
CRAWLEY,6009,WHITE
CRAWNEY,2338,WHITE
CRAYFISH CREEK,7321,WHITE
CREDITON,4757,WHITE
CREEK JUNCTION,3669,WHITE
CREEK VIEW,3558,
CREEWAH,2631,WHITE
CREIGHTON,3666,WHITE
CREIGHTONS CREEK,3666,WHITE
CREMORNE,2090,RED
CREMORNE,3121,ORANGE
CREMORNE,4740,RED
CREMORNE,7024,WHITE
CREMORNE JUNCTION,2090,RED
CREMORNE POINT,2090,RED
CRESCENT,5341,WHITE
CRESCENT HEAD,2440,GREEN
CRESSBROOK,4313,WHITE
CRESSBROOK CREEK,4355,
CRESSWELL DOWNS,862,GREY
CRESSY,3322,WHITE
CRESSY,7302,WHITE
CRESTMEAD,4132,
CRESTMEAD DC,4132,
CRESTWOOD,2620,WHITE
CRESWELL,852,
CRESWICK,3363,
CRESWICK NORTH,3363,WHITE
CRIB POINT,3919,ORANGE
CRIMEA,4816,ORANGE
CRINGILA,2502,ORANGE
CRINUM,4723,GREY
CROFTBY,4310,WHITE
CROHAMHURST,4519,WHITE
CROKER ISLAND,822,GREY
CROKI,2430,RED
CROMARTY,4809,ORANGE
CROMER,2099,RED
CROMER,3193,
CROMER,5235,WHITE
CRONULLA,2230,RED
CROOBLE,2400,WHITE
CROOBYAR,2539,WHITE
CROOKAYAN,3858,WHITE
CROOKED BROOK,6236,WHITE
CROOKED CORNER,2583,WHITE
CROOKED RIVER,3862,WHITE
CROOKWELL,2583,WHITE
CROOM,2527,ORANGE
CROPPA CREEK,2411,WHITE
CROSS ROADS,2850,WHITE
CROSS ROADS,3373,WHITE
CROSS ROADS,5558,WHITE
CROSSDALE,4312,WHITE
CROSSLANDS,2446,WHITE
CROSSLEY,3283,WHITE
CROSSMAN,6390,GREY
CROSSOVER,3821,WHITE
CROUDACE BAY,2280,RED
CROWDY BAY NATIONAL PARK,2443,
CROWDY HEAD,2427,WHITE
CROWEA,6258,GREY
CROWLANDS,3377,WHITE
CROWLEY VALE,4342,
CROWNTHORPE,4605,WHITE
CROWS NEST,2065,RED
CROWS NEST,4355,
CROWTHER,2803,WHITE
CROWTHER ISLAND,2460,WHITE
CROXTON EAST,3301,WHITE
CROYDON,2132,RED
CROYDON,3136,ORANGE
CROYDON,4871,WHITE
CROYDON,5008,GREEN
CROYDON HILLS,3136,
CROYDON NORTH,3136,ORANGE
CROYDON PARK,2133,RED
CROYDON PARK,5008,GREEN
CROYDON PARK SOUTH,5008,GREEN
CROYDON SOUTH,3136,ORANGE
CRUDINE,2795,WHITE
CRYMELON,3393,WHITE
CRYNA,4285,WHITE
CRYON,2832,WHITE
CRYSTAL BROOK,4800,RED
CRYSTAL BROOK,5523,WHITE
CRYSTAL CREEK,2484,WHITE
CRYSTAL CREEK,3714,WHITE
CRYSTAL CREEK,4816,GREY
CRYSTAL WATERS,4552,WHITE
CRYSTALBROOK,4871,WHITE
CUBALLING,6311,GREY
CUBBA,2835,GREY
CUBBINE,6383,GREY
CUCKOO,7260,WHITE
CUDAL,2864,ORANGE
CUDGEE,3265,WHITE
CUDGEGONG,2850,WHITE
CUDGEL,2700,WHITE
CUDGEN,2487,
CUDGERA CREEK,2484,WHITE
CUDGEWA,3705,WHITE
CUDLEE CREEK,5232,WHITE
CUDMIRRAH,2540,WHITE
CUE,6640,GREY
CULBURRA,5261,WHITE
CULBURRA BEACH,2540,WHITE
CULCAIRN,2660,WHITE
CULGOA,3530,WHITE
CULHAM,6566,GREY
CULLA,3315,WHITE
CULLACABARDEE,6067,WHITE
CULLALLA,6503,WHITE
CULLEN,3568,WHITE
CULLEN BAY,820,GREY
CULLEN BULLEN,2790,WHITE
